assay_id,auc,descriptor,auc_50,auc_70,auc_90
116_425,0.1578947368421,dinobase1e3_es_op,FALSE,FALSE,FALSE
116_426,0.425,dinobase1e3_es_op,FALSE,FALSE,FALSE
116_427,0.63768115942028,dinobase1e3_es_op,TRUE,FALSE,FALSE
117_429,0.75892857142857,dinobase1e3_es_op,TRUE,TRUE,FALSE
117_430,0.9,dinobase1e3_es_op,TRUE,TRUE,FALSE
118_432,0.79026610644257,dinobase1e3_es_op,TRUE,TRUE,FALSE
118_434,0.5,dinobase1e3_es_op,FALSE,FALSE,FALSE
12_23,0.85714285714285,dinobase1e3_es_op,TRUE,TRUE,FALSE
13_24,0.83333333333333,dinobase1e3_es_op,TRUE,TRUE,FALSE
133_474,0.0,dinobase1e3_es_op,FALSE,FALSE,FALSE
134_476,0.0,dinobase1e3_es_op,FALSE,FALSE,FALSE
134_477,0.04166666666666,dinobase1e3_es_op,FALSE,FALSE,FALSE
135_479,0.5,dinobase1e3_es_op,FALSE,FALSE,FALSE
14_25,0.97777777777777,dinobase1e3_es_op,TRUE,TRUE,TRUE
143_495,0.85714285714285,dinobase1e3_es_op,TRUE,TRUE,FALSE
145_497,0.61111111111111,dinobase1e3_es_op,TRUE,FALSE,FALSE
15_26,0.88235294117647,dinobase1e3_es_op,TRUE,TRUE,FALSE
153_510,0.3,dinobase1e3_es_op,FALSE,FALSE,FALSE
154_511,0.88888888888888,dinobase1e3_es_op,TRUE,TRUE,FALSE
16_27,0.77179487179486,dinobase1e3_es_op,TRUE,TRUE,FALSE
160_519,0.17857142857142,dinobase1e3_es_op,FALSE,FALSE,FALSE
167_539,0.36363636363636,dinobase1e3_es_op,FALSE,FALSE,FALSE
167_538,0.36363636363636,dinobase1e3_es_op,FALSE,FALSE,FALSE
168_541,0.49999999999999,dinobase1e3_es_op,FALSE,FALSE,FALSE
168_542,0.41517857142856,dinobase1e3_es_op,FALSE,FALSE,FALSE
168_543,0.51041666666666,dinobase1e3_es_op,TRUE,FALSE,FALSE
169_544,0.74358974358974,dinobase1e3_es_op,TRUE,TRUE,FALSE
169_545,0.70588235294117,dinobase1e3_es_op,TRUE,TRUE,FALSE
169_548,0.92499999999999,dinobase1e3_es_op,TRUE,TRUE,TRUE
169_549,0.90625,dinobase1e3_es_op,TRUE,TRUE,TRUE
17_28,0.83333333333333,dinobase1e3_es_op,TRUE,TRUE,FALSE
170_550,0.84285714285714,dinobase1e3_es_op,TRUE,TRUE,FALSE
170_551,0.13392857142857,dinobase1e3_es_op,FALSE,FALSE,FALSE
174_555,0.79166666666666,dinobase1e3_es_op,TRUE,TRUE,FALSE
175_559,1.0,dinobase1e3_es_op,TRUE,TRUE,TRUE
175_561,1.0,dinobase1e3_es_op,TRUE,TRUE,TRUE
177_585,0.58928651584522,dinobase1e3_es_op,TRUE,FALSE,FALSE
178_591,0.84444444444444,dinobase1e3_es_op,TRUE,TRUE,FALSE
178_684,0.87312687312687,dinobase1e3_es_op,TRUE,TRUE,FALSE
179_659,0.88502673796791,dinobase1e3_es_op,TRUE,TRUE,FALSE
18_29,1.0,dinobase1e3_es_op,TRUE,TRUE,TRUE
180_686,0.76640790402258,dinobase1e3_es_op,TRUE,TRUE,FALSE
181_599,0.25,dinobase1e3_es_op,FALSE,FALSE,FALSE
181_600,0.33333333333333,dinobase1e3_es_op,FALSE,FALSE,FALSE
183_604,0.82660098522167,dinobase1e3_es_op,TRUE,TRUE,FALSE
184_606,0.95974235104669,dinobase1e3_es_op,TRUE,TRUE,TRUE
185_665,0.5233644859813,dinobase1e3_es_op,TRUE,FALSE,FALSE
185_666,0.52363636363636,dinobase1e3_es_op,TRUE,FALSE,FALSE
185_667,0.70319634703196,dinobase1e3_es_op,TRUE,TRUE,FALSE
186_668,0.67065271549576,dinobase1e3_es_op,TRUE,FALSE,FALSE
186_669,0.95670995670995,dinobase1e3_es_op,TRUE,TRUE,TRUE
187_618,0.60916030534351,dinobase1e3_es_op,TRUE,FALSE,FALSE
187_619,0.84988038277511,dinobase1e3_es_op,TRUE,TRUE,FALSE
19_30,0.77083333333332,dinobase1e3_es_op,TRUE,TRUE,FALSE
190_628,0.51814671814671,dinobase1e3_es_op,TRUE,FALSE,FALSE
190_629,0.5278431372549,dinobase1e3_es_op,TRUE,FALSE,FALSE
190_674,0.50457516339869,dinobase1e3_es_op,TRUE,FALSE,FALSE
191_630,0.67739403453689,dinobase1e3_es_op,TRUE,FALSE,FALSE
191_631,0.65410447761194,dinobase1e3_es_op,TRUE,FALSE,FALSE
191_675,0.76249999999999,dinobase1e3_es_op,TRUE,TRUE,FALSE
192_635,0.81666666666666,dinobase1e3_es_op,TRUE,TRUE,FALSE
193_723,0.88242424242424,dinobase1e3_es_op,TRUE,TRUE,FALSE
194_639,0.48847809572043,dinobase1e3_es_op,FALSE,FALSE,FALSE
194_678,0.51111111111111,dinobase1e3_es_op,TRUE,FALSE,FALSE
195_642,0.59,dinobase1e3_es_op,TRUE,FALSE,FALSE
196_644,0.57762557077625,dinobase1e3_es_op,TRUE,FALSE,FALSE
197_645,0.58796296296296,dinobase1e3_es_op,TRUE,FALSE,FALSE
197_646,0.71864406779661,dinobase1e3_es_op,TRUE,TRUE,FALSE
197_647,0.6,dinobase1e3_es_op,TRUE,FALSE,FALSE
197_648,0.8095238095238,dinobase1e3_es_op,TRUE,TRUE,FALSE
197_649,0.6276302743197,dinobase1e3_es_op,TRUE,FALSE,FALSE
197_650,0.63007043964051,dinobase1e3_es_op,TRUE,FALSE,FALSE
197_651,0.7787610619469,dinobase1e3_es_op,TRUE,TRUE,FALSE
198_682,0.80922619047619,dinobase1e3_es_op,TRUE,TRUE,FALSE
199_657,0.55597102126665,dinobase1e3_es_op,TRUE,FALSE,FALSE
200_658,0.91666666666666,dinobase1e3_es_op,TRUE,TRUE,TRUE
201_660,0.9634781504065,dinobase1e3_es_op,TRUE,TRUE,TRUE
202_661,0.87603519668737,dinobase1e3_es_op,TRUE,TRUE,FALSE
203_662,0.45200573065902,dinobase1e3_es_op,FALSE,FALSE,FALSE
204_663,0.56318963147998,dinobase1e3_es_op,TRUE,FALSE,FALSE
205_664,0.79555555555555,dinobase1e3_es_op,TRUE,TRUE,FALSE
206_670,0.43517753922378,dinobase1e3_es_op,FALSE,FALSE,FALSE
206_671,0.50586510263929,dinobase1e3_es_op,TRUE,FALSE,FALSE
207_672,0.69060411479491,dinobase1e3_es_op,TRUE,FALSE,FALSE
208_673,0.57306590257879,dinobase1e3_es_op,TRUE,FALSE,FALSE
209_676,0.48785871964679,dinobase1e3_es_op,FALSE,FALSE,FALSE
21_32,0.16666666666666,dinobase1e3_es_op,FALSE,FALSE,FALSE
210_677,0.76616787618007,dinobase1e3_es_op,TRUE,TRUE,FALSE
212_680,0.54155495978552,dinobase1e3_es_op,TRUE,FALSE,FALSE
213_681,0.5109455481972,dinobase1e3_es_op,TRUE,FALSE,FALSE
214_683,0.55027932960893,dinobase1e3_es_op,TRUE,FALSE,FALSE
215_685,0.93229166666666,dinobase1e3_es_op,TRUE,TRUE,TRUE
216_687,0.50294386805,dinobase1e3_es_op,TRUE,FALSE,FALSE
217_688,0.69638290098648,dinobase1e3_es_op,TRUE,FALSE,FALSE
217_689,0.79612034837688,dinobase1e3_es_op,TRUE,TRUE,FALSE
219_691,0.56940700808625,dinobase1e3_es_op,TRUE,FALSE,FALSE
220_692,0.78158260064784,dinobase1e3_es_op,TRUE,TRUE,FALSE
221_693,0.84314922184925,dinobase1e3_es_op,TRUE,TRUE,FALSE
223_695,0.5140931372549,dinobase1e3_es_op,TRUE,FALSE,FALSE
224_696,0.67704785077047,dinobase1e3_es_op,TRUE,FALSE,FALSE
225_697,0.62326869806094,dinobase1e3_es_op,TRUE,FALSE,FALSE
227_699,0.45397178916109,dinobase1e3_es_op,FALSE,FALSE,FALSE
228_700,0.64274809160305,dinobase1e3_es_op,TRUE,FALSE,FALSE
229_701,0.82943960910062,dinobase1e3_es_op,TRUE,TRUE,FALSE
23_34,0.41666666666665,dinobase1e3_es_op,FALSE,FALSE,FALSE
230_702,0.54443521594684,dinobase1e3_es_op,TRUE,FALSE,FALSE
231_703,0.83331041358682,dinobase1e3_es_op,TRUE,TRUE,FALSE
232_704,0.81320346320346,dinobase1e3_es_op,TRUE,TRUE,FALSE
232_705,0.55731922398589,dinobase1e3_es_op,TRUE,FALSE,FALSE
233_706,0.68000126394286,dinobase1e3_es_op,TRUE,FALSE,FALSE
234_707,0.83792733436308,dinobase1e3_es_op,TRUE,TRUE,FALSE
235_708,0.83124964074265,dinobase1e3_es_op,TRUE,TRUE,FALSE
236_709,0.73924278170992,dinobase1e3_es_op,TRUE,TRUE,FALSE
237_710,0.76211593284764,dinobase1e3_es_op,TRUE,TRUE,FALSE
237_711,0.64615105301378,dinobase1e3_es_op,TRUE,FALSE,FALSE
238_712,0.65757603837737,dinobase1e3_es_op,TRUE,FALSE,FALSE
239_713,0.73372276986734,dinobase1e3_es_op,TRUE,TRUE,FALSE
24_35,0.7,dinobase1e3_es_op,TRUE,FALSE,FALSE
240_714,0.81900679211669,dinobase1e3_es_op,TRUE,TRUE,FALSE
241_715,0.8847517915991,dinobase1e3_es_op,TRUE,TRUE,FALSE
242_716,0.62289725733276,dinobase1e3_es_op,TRUE,FALSE,FALSE
243_717,0.66826460481099,dinobase1e3_es_op,TRUE,FALSE,FALSE
244_718,0.69486308639354,dinobase1e3_es_op,TRUE,FALSE,FALSE
245_719,0.59795496573479,dinobase1e3_es_op,TRUE,FALSE,FALSE
246_720,0.70375563620367,dinobase1e3_es_op,TRUE,TRUE,FALSE
247_721,0.55324610467439,dinobase1e3_es_op,TRUE,FALSE,FALSE
248_722,0.80851042502004,dinobase1e3_es_op,TRUE,TRUE,FALSE
249_724,0.64417931202822,dinobase1e3_es_op,TRUE,FALSE,FALSE
25_36,0.45,dinobase1e3_es_op,FALSE,FALSE,FALSE
250_725,0.88164706701598,dinobase1e3_es_op,TRUE,TRUE,FALSE
250_726,0.97321428571428,dinobase1e3_es_op,TRUE,TRUE,TRUE
251_727,0.84780272050011,dinobase1e3_es_op,TRUE,TRUE,FALSE
253_729,0.70285714285714,dinobase1e3_es_op,TRUE,TRUE,FALSE
254_730,0.97410358565737,dinobase1e3_es_op,TRUE,TRUE,TRUE
257_735,0.66123003737682,dinobase1e3_es_op,TRUE,FALSE,FALSE
258_736,0.72191011235955,dinobase1e3_es_op,TRUE,TRUE,FALSE
259_737,0.64484435797665,dinobase1e3_es_op,TRUE,FALSE,FALSE
26_37,0.0,dinobase1e3_es_op,FALSE,FALSE,FALSE
260_738,0.81014963306154,dinobase1e3_es_op,TRUE,TRUE,FALSE
261_739,0.83160582845125,dinobase1e3_es_op,TRUE,TRUE,FALSE
262_740,0.68551117129316,dinobase1e3_es_op,TRUE,FALSE,FALSE
263_741,0.54934823091247,dinobase1e3_es_op,TRUE,FALSE,FALSE
264_742,0.68313630041724,dinobase1e3_es_op,TRUE,FALSE,FALSE
265_743,0.71972655181843,dinobase1e3_es_op,TRUE,TRUE,FALSE
266_744,0.81407616005379,dinobase1e3_es_op,TRUE,TRUE,FALSE
267_745,0.76497777777777,dinobase1e3_es_op,TRUE,TRUE,FALSE
268_746,0.68879340149157,dinobase1e3_es_op,TRUE,FALSE,FALSE
269_747,0.74301032262979,dinobase1e3_es_op,TRUE,TRUE,FALSE
27_38,0.67777777777777,dinobase1e3_es_op,TRUE,FALSE,FALSE
27_39,0.57291666666666,dinobase1e3_es_op,TRUE,FALSE,FALSE
27_40,0.53333333333333,dinobase1e3_es_op,TRUE,FALSE,FALSE
270_748,0.6845238095238,dinobase1e3_es_op,TRUE,FALSE,FALSE
271_749,0.70380509170544,dinobase1e3_es_op,TRUE,TRUE,FALSE
272_750,0.59481106243154,dinobase1e3_es_op,TRUE,FALSE,FALSE
273_751,0.62393162393162,dinobase1e3_es_op,TRUE,FALSE,FALSE
274_752,0.94906426019017,dinobase1e3_es_op,TRUE,TRUE,TRUE
275_753,0.87484035759897,dinobase1e3_es_op,TRUE,TRUE,FALSE
275_754,0.49894291754756,dinobase1e3_es_op,FALSE,FALSE,FALSE
276_755,0.71168730650154,dinobase1e3_es_op,TRUE,TRUE,FALSE
277_756,0.82627676115297,dinobase1e3_es_op,TRUE,TRUE,FALSE
278_757,0.61936349996051,dinobase1e3_es_op,TRUE,FALSE,FALSE
279_758,0.548810041633,dinobase1e3_es_op,TRUE,FALSE,FALSE
280_759,0.93080282163251,dinobase1e3_es_op,TRUE,TRUE,TRUE
281_760,0.61839933993399,dinobase1e3_es_op,TRUE,FALSE,FALSE
283_762,0.59475177304964,dinobase1e3_es_op,TRUE,FALSE,FALSE
29_43,0.07692307692307,dinobase1e3_es_op,FALSE,FALSE,FALSE
3_3,0.74166666666666,dinobase1e3_es_op,TRUE,TRUE,FALSE
37_69,0.83333333333332,dinobase1e3_es_op,TRUE,TRUE,FALSE
37_70,0.1875,dinobase1e3_es_op,FALSE,FALSE,FALSE
37_74,0.89285714285714,dinobase1e3_es_op,TRUE,TRUE,FALSE
37_77,0.875,dinobase1e3_es_op,TRUE,TRUE,FALSE
40_95,0.83333333333333,dinobase1e3_es_op,TRUE,TRUE,FALSE
40_96,0.8125,dinobase1e3_es_op,TRUE,TRUE,FALSE
42_103,0.0,dinobase1e3_es_op,FALSE,FALSE,FALSE
42_104,0.0,dinobase1e3_es_op,FALSE,FALSE,FALSE
44_106,1.0,dinobase1e3_es_op,TRUE,TRUE,TRUE
46_120,0.83333333333333,dinobase1e3_es_op,TRUE,TRUE,FALSE
49_149,0.33333333333333,dinobase1e3_es_op,FALSE,FALSE,FALSE
5_5,0.93355119825707,dinobase1e3_es_op,TRUE,TRUE,TRUE
50_154,nan,dinobase1e3_es_op,FALSE,FALSE,FALSE
53_178,0.7,dinobase1e3_es_op,TRUE,FALSE,FALSE
54_179,0.66666666666666,dinobase1e3_es_op,TRUE,FALSE,FALSE
54_182,0.5,dinobase1e3_es_op,FALSE,FALSE,FALSE
6_7,0.0,dinobase1e3_es_op,FALSE,FALSE,FALSE
7_10,0.44444444444444,dinobase1e3_es_op,FALSE,FALSE,FALSE
7_11,0.5,dinobase1e3_es_op,FALSE,FALSE,FALSE
70_211,0.78571428571428,dinobase1e3_es_op,TRUE,TRUE,FALSE
71_212,0.96428571428571,dinobase1e3_es_op,TRUE,TRUE,TRUE
71_213,0.6,dinobase1e3_es_op,TRUE,FALSE,FALSE
76_230,0.61538461538461,dinobase1e3_es_op,TRUE,FALSE,FALSE
78_237,0.0,dinobase1e3_es_op,FALSE,FALSE,FALSE
8_12,0.59523809523809,dinobase1e3_es_op,TRUE,FALSE,FALSE
8_13,0.66666666666666,dinobase1e3_es_op,TRUE,FALSE,FALSE
80_239,0.64696969696969,dinobase1e3_es_op,TRUE,FALSE,FALSE
81_241,0.61111111111111,dinobase1e3_es_op,TRUE,FALSE,FALSE
82_242,0.55490196078431,dinobase1e3_es_op,TRUE,FALSE,FALSE
82_243,0.71428571428571,dinobase1e3_es_op,TRUE,TRUE,FALSE
83_244,0.09090909090909,dinobase1e3_es_op,FALSE,FALSE,FALSE
83_245,0.25,dinobase1e3_es_op,FALSE,FALSE,FALSE
84_246,1.0,dinobase1e3_es_op,TRUE,TRUE,TRUE
85_247,0.94444444444444,dinobase1e3_es_op,TRUE,TRUE,TRUE
85_248,0.02083333333333,dinobase1e3_es_op,FALSE,FALSE,FALSE
86_249,0.61111111111111,dinobase1e3_es_op,TRUE,FALSE,FALSE
86_250,0.55555555555555,dinobase1e3_es_op,TRUE,FALSE,FALSE
88_252,0.0,dinobase1e3_es_op,FALSE,FALSE,FALSE
88_254,0.44027777777777,dinobase1e3_es_op,FALSE,FALSE,FALSE
89_255,0.42857142857142,dinobase1e3_es_op,FALSE,FALSE,FALSE
9_14,0.5,dinobase1e3_es_op,FALSE,FALSE,FALSE
9_17,0.42857142857142,dinobase1e3_es_op,FALSE,FALSE,FALSE
9_18,0.39999999999999,dinobase1e3_es_op,FALSE,FALSE,FALSE
90_256,0.31999999999999,dinobase1e3_es_op,FALSE,FALSE,FALSE
91_257,0.71428571428571,dinobase1e3_es_op,TRUE,TRUE,FALSE
92_258,0.71428571428571,dinobase1e3_es_op,TRUE,TRUE,FALSE
93_259,0.65,dinobase1e3_es_op,TRUE,FALSE,FALSE
1_1,0.7047619047619,dinobaseno_es_op,TRUE,TRUE,FALSE
10_19,0.78571428571428,dinobaseno_es_op,TRUE,TRUE,FALSE
10_20,0.375,dinobaseno_es_op,FALSE,FALSE,FALSE
100_277,0.8,dinobaseno_es_op,TRUE,TRUE,FALSE
100_278,0.75,dinobaseno_es_op,TRUE,TRUE,FALSE
104_291,0.87307692307692,dinobaseno_es_op,TRUE,TRUE,FALSE
105_355,0.81593406593406,dinobaseno_es_op,TRUE,TRUE,FALSE
105_369,0.33333333333333,dinobaseno_es_op,FALSE,FALSE,FALSE
105_361,0.57142857142857,dinobaseno_es_op,TRUE,FALSE,FALSE
105_378,0.58571428571428,dinobaseno_es_op,TRUE,FALSE,FALSE
105_352,0.6,dinobaseno_es_op,TRUE,FALSE,FALSE
104_289,0.81025641025641,dinobaseno_es_op,TRUE,TRUE,FALSE
105_377,0.5,dinobaseno_es_op,FALSE,FALSE,FALSE
105_375,0.64285714285714,dinobaseno_es_op,TRUE,FALSE,FALSE
104_325,1.0,dinobaseno_es_op,TRUE,TRUE,TRUE
104_297,0.95833333333332,dinobaseno_es_op,TRUE,TRUE,TRUE
104_295,0.71428571428571,dinobaseno_es_op,TRUE,TRUE,FALSE
104_299,1.0,dinobaseno_es_op,TRUE,TRUE,TRUE
104_300,0.16666666666666,dinobaseno_es_op,FALSE,FALSE,FALSE
104_326,0.54761904761904,dinobaseno_es_op,TRUE,FALSE,FALSE
104_319,0.57142857142857,dinobaseno_es_op,TRUE,FALSE,FALSE
104_323,1.0,dinobaseno_es_op,TRUE,TRUE,TRUE
104_334,0.28571428571428,dinobaseno_es_op,FALSE,FALSE,FALSE
105_339,0.83333333333333,dinobaseno_es_op,TRUE,TRUE,FALSE
105_341,0.83333333333333,dinobaseno_es_op,TRUE,TRUE,FALSE
105_360,0.52272727272727,dinobaseno_es_op,TRUE,FALSE,FALSE
105_362,0.5,dinobaseno_es_op,FALSE,FALSE,FALSE
105_374,0.7111111111111,dinobaseno_es_op,TRUE,TRUE,FALSE
105_382,0.72222222222222,dinobaseno_es_op,TRUE,TRUE,FALSE
105_385,1.0,dinobaseno_es_op,TRUE,TRUE,TRUE
105_391,0.77777777777777,dinobaseno_es_op,TRUE,TRUE,FALSE
106_392,0.6,dinobaseno_es_op,TRUE,FALSE,FALSE
108_394,0.61428571428571,dinobaseno_es_op,TRUE,FALSE,FALSE
109_395,0.4375,dinobaseno_es_op,FALSE,FALSE,FALSE
11_21,0.07142857142857,dinobaseno_es_op,FALSE,FALSE,FALSE
11_22,1.0,dinobaseno_es_op,TRUE,TRUE,TRUE
110_396,0.5,dinobaseno_es_op,FALSE,FALSE,FALSE
110_397,0.48660714285714,dinobaseno_es_op,FALSE,FALSE,FALSE
110_398,0.69206349206348,dinobaseno_es_op,TRUE,FALSE,FALSE
110_399,0.43478260869565,dinobaseno_es_op,FALSE,FALSE,FALSE
110_400,0.72368421052631,dinobaseno_es_op,TRUE,TRUE,FALSE
110_401,0.48888888888888,dinobaseno_es_op,FALSE,FALSE,FALSE
111_402,0.88888888888888,dinobaseno_es_op,TRUE,TRUE,FALSE
112_406,0.75,dinobaseno_es_op,TRUE,TRUE,FALSE
113_407,0.45,dinobaseno_es_op,FALSE,FALSE,FALSE
114_408,0.5,dinobaseno_es_op,FALSE,FALSE,FALSE
115_409,0.0,dinobaseno_es_op,FALSE,FALSE,FALSE
116_411,0.66129032258064,dinobaseno_es_op,TRUE,FALSE,FALSE
116_412,0.45454545454545,dinobaseno_es_op,FALSE,FALSE,FALSE
116_413,0.48660714285714,dinobaseno_es_op,FALSE,FALSE,FALSE
116_414,0.71428571428571,dinobaseno_es_op,TRUE,TRUE,FALSE
116_415,0.23333333333333,dinobaseno_es_op,FALSE,FALSE,FALSE
116_416,0.65,dinobaseno_es_op,TRUE,FALSE,FALSE
116_420,0.70588235294117,dinobaseno_es_op,TRUE,TRUE,FALSE
116_421,0.42222222222222,dinobaseno_es_op,FALSE,FALSE,FALSE
116_424,0.77777777777777,dinobaseno_es_op,TRUE,TRUE,FALSE
116_425,0.125,dinobaseno_es_op,FALSE,FALSE,FALSE
116_426,0.40833333333333,dinobaseno_es_op,FALSE,FALSE,FALSE
116_427,0.71014492753623,dinobaseno_es_op,TRUE,TRUE,FALSE
117_429,0.8125,dinobaseno_es_op,TRUE,TRUE,FALSE
117_430,0.93333333333333,dinobaseno_es_op,TRUE,TRUE,TRUE
118_432,0.71428571428571,dinobaseno_es_op,TRUE,TRUE,FALSE
118_434,0.5,dinobaseno_es_op,FALSE,FALSE,FALSE
12_23,0.64285714285714,dinobaseno_es_op,TRUE,FALSE,FALSE
13_24,0.75,dinobaseno_es_op,TRUE,TRUE,FALSE
133_474,0.0,dinobaseno_es_op,FALSE,FALSE,FALSE
134_476,1.0,dinobaseno_es_op,TRUE,TRUE,TRUE
134_477,0.04166666666666,dinobaseno_es_op,FALSE,FALSE,FALSE
135_479,0.16666666666666,dinobaseno_es_op,FALSE,FALSE,FALSE
14_25,0.97777777777777,dinobaseno_es_op,TRUE,TRUE,TRUE
143_495,0.84285714285714,dinobaseno_es_op,TRUE,TRUE,FALSE
145_497,0.68055555555555,dinobaseno_es_op,TRUE,FALSE,FALSE
15_26,0.8235294117647,dinobaseno_es_op,TRUE,TRUE,FALSE
153_510,0.5,dinobaseno_es_op,FALSE,FALSE,FALSE
154_511,1.0,dinobaseno_es_op,TRUE,TRUE,TRUE
16_27,0.8179487179487,dinobaseno_es_op,TRUE,TRUE,FALSE
160_519,0.03571428571428,dinobaseno_es_op,FALSE,FALSE,FALSE
167_539,0.63636363636363,dinobaseno_es_op,TRUE,FALSE,FALSE
167_538,0.6875,dinobaseno_es_op,TRUE,FALSE,FALSE
168_541,0.49999999999999,dinobaseno_es_op,FALSE,FALSE,FALSE
168_542,0.34935897435897,dinobaseno_es_op,FALSE,FALSE,FALSE
168_543,0.72435897435897,dinobaseno_es_op,TRUE,TRUE,FALSE
169_544,0.66666666666666,dinobaseno_es_op,TRUE,FALSE,FALSE
169_545,0.85714285714285,dinobaseno_es_op,TRUE,TRUE,FALSE
169_548,0.775,dinobaseno_es_op,TRUE,TRUE,FALSE
169_549,0.88888888888888,dinobaseno_es_op,TRUE,TRUE,FALSE
17_28,1.0,dinobaseno_es_op,TRUE,TRUE,TRUE
170_550,0.73333333333333,dinobaseno_es_op,TRUE,TRUE,FALSE
170_551,0.38392857142857,dinobaseno_es_op,FALSE,FALSE,FALSE
174_555,0.875,dinobaseno_es_op,TRUE,TRUE,FALSE
175_559,0.625,dinobaseno_es_op,TRUE,FALSE,FALSE
175_561,0.625,dinobaseno_es_op,TRUE,FALSE,FALSE
177_585,0.59546132956279,dinobaseno_es_op,TRUE,FALSE,FALSE
178_591,0.83333333333332,dinobaseno_es_op,TRUE,TRUE,FALSE
178_684,0.84678362573099,dinobaseno_es_op,TRUE,TRUE,FALSE
179_659,0.87972508591065,dinobaseno_es_op,TRUE,TRUE,FALSE
18_29,0.91984126984126,dinobaseno_es_op,TRUE,TRUE,TRUE
180_686,0.71347918136908,dinobaseno_es_op,TRUE,TRUE,FALSE
181_599,0.75,dinobaseno_es_op,TRUE,TRUE,FALSE
181_600,0.5,dinobaseno_es_op,FALSE,FALSE,FALSE
183_604,0.76748768472906,dinobaseno_es_op,TRUE,TRUE,FALSE
184_606,0.90450928381962,dinobaseno_es_op,TRUE,TRUE,TRUE
185_665,0.55841121495327,dinobaseno_es_op,TRUE,FALSE,FALSE
185_666,0.52742616033755,dinobaseno_es_op,TRUE,FALSE,FALSE
185_667,0.71232876712328,dinobaseno_es_op,TRUE,TRUE,FALSE
186_668,0.63577478824115,dinobaseno_es_op,TRUE,FALSE,FALSE
186_669,0.89177489177489,dinobaseno_es_op,TRUE,TRUE,FALSE
187_618,0.61832061068702,dinobaseno_es_op,TRUE,FALSE,FALSE
187_619,0.8778409090909,dinobaseno_es_op,TRUE,TRUE,FALSE
19_30,0.80208333333332,dinobaseno_es_op,TRUE,TRUE,FALSE
190_628,0.57511045655375,dinobaseno_es_op,TRUE,FALSE,FALSE
190_629,0.49081632653061,dinobaseno_es_op,FALSE,FALSE,FALSE
190_674,0.497,dinobaseno_es_op,FALSE,FALSE,FALSE
191_630,0.72768414481897,dinobaseno_es_op,TRUE,TRUE,FALSE
191_631,0.70205223880597,dinobaseno_es_op,TRUE,TRUE,FALSE
191_675,0.66010416666666,dinobaseno_es_op,TRUE,FALSE,FALSE
192_635,0.87777777777777,dinobaseno_es_op,TRUE,TRUE,FALSE
193_723,0.73818181818181,dinobaseno_es_op,TRUE,TRUE,FALSE
194_639,0.47708280577361,dinobaseno_es_op,FALSE,FALSE,FALSE
194_678,0.51929824561403,dinobaseno_es_op,TRUE,FALSE,FALSE
195_642,0.60886686991869,dinobaseno_es_op,TRUE,FALSE,FALSE
196_644,0.86779184247538,dinobaseno_es_op,TRUE,TRUE,FALSE
197_645,0.66006031882809,dinobaseno_es_op,TRUE,FALSE,FALSE
197_646,0.84885620915032,dinobaseno_es_op,TRUE,TRUE,FALSE
197_647,0.6,dinobaseno_es_op,TRUE,FALSE,FALSE
197_648,0.76190476190476,dinobaseno_es_op,TRUE,TRUE,FALSE
197_649,0.63906331763474,dinobaseno_es_op,TRUE,FALSE,FALSE
197_650,0.72522658610271,dinobaseno_es_op,TRUE,TRUE,FALSE
197_651,0.8463768115942,dinobaseno_es_op,TRUE,TRUE,FALSE
198_682,0.76473214285714,dinobaseno_es_op,TRUE,TRUE,FALSE
199_657,0.55528973950026,dinobaseno_es_op,TRUE,FALSE,FALSE
200_658,0.875,dinobaseno_es_op,TRUE,TRUE,FALSE
201_660,0.97084603658536,dinobaseno_es_op,TRUE,TRUE,TRUE
202_661,0.93825757575757,dinobaseno_es_op,TRUE,TRUE,TRUE
203_662,0.60416666666666,dinobaseno_es_op,TRUE,FALSE,FALSE
204_663,0.4801917963809,dinobaseno_es_op,FALSE,FALSE,FALSE
205_664,0.71755175517551,dinobaseno_es_op,TRUE,TRUE,FALSE
206_670,0.37633136094674,dinobaseno_es_op,FALSE,FALSE,FALSE
206_671,0.47590361445783,dinobaseno_es_op,FALSE,FALSE,FALSE
207_672,0.70924369747899,dinobaseno_es_op,TRUE,TRUE,FALSE
208_673,0.57534246575342,dinobaseno_es_op,TRUE,FALSE,FALSE
209_676,0.27474402730375,dinobaseno_es_op,FALSE,FALSE,FALSE
21_32,0.16666666666666,dinobaseno_es_op,FALSE,FALSE,FALSE
210_677,0.75216749084837,dinobaseno_es_op,TRUE,TRUE,FALSE
212_680,0.62666666666666,dinobaseno_es_op,TRUE,FALSE,FALSE
213_681,0.58197153400105,dinobaseno_es_op,TRUE,FALSE,FALSE
214_683,0.55156382079459,dinobaseno_es_op,TRUE,FALSE,FALSE
215_685,0.92371108650178,dinobaseno_es_op,TRUE,TRUE,TRUE
216_687,0.53079411764705,dinobaseno_es_op,TRUE,FALSE,FALSE
217_688,0.68871346276936,dinobaseno_es_op,TRUE,FALSE,FALSE
217_689,0.77672209026128,dinobaseno_es_op,TRUE,TRUE,FALSE
219_691,0.59346733668341,dinobaseno_es_op,TRUE,FALSE,FALSE
220_692,0.76334612133428,dinobaseno_es_op,TRUE,TRUE,FALSE
221_693,0.82141770280845,dinobaseno_es_op,TRUE,TRUE,FALSE
223_695,0.54136029411764,dinobaseno_es_op,TRUE,FALSE,FALSE
